,CPD_MP,CPD_CHICOTE,CODIGO_CHICOTE,ENTREGA,SEMANA_ENTREGA,OP,CLIENTE,COMPROMETIDO
8535,9666.0,44866.0,1239391,2020-07-10,,116846.0,MAQUINAS AGRICOLAS JACTO S/A,20.0
8536,9666.0,44866.0,1239391,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,20.0
8537,9666.0,44868.0,1239386,2020-06-15,,116574.0,MAQUINAS AGRICOLAS JACTO S/A,4.0
8538,9666.0,44868.0,1239386,2020-06-30,,116760.0,MAQUINAS AGRICOLAS JACTO S/A,50.0
8539,9666.0,44868.0,1239386,2020-06-30,,116793.0,MAQUINAS AGRICOLAS JACTO S/A,50.0
8540,9666.0,44868.0,1239386,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,250.0
8541,9666.0,44868.0,1239386,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,150.0
8542,9666.0,44868.0,1239386,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,200.0
8543,9666.0,44869.0,1239392,2020-06-18,,116439.0,MAQUINAS AGRICOLAS JACTO S/A,8.0
8544,9666.0,44869.0,1239392,2020-06-19,,116616.0,MAQUINAS AGRICOLAS JACTO S/A,20.0
8545,9666.0,44869.0,1239392,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,80.0
8546,9666.0,44869.0,1239392,2020-07-01,,116844.0,MAQUINAS AGRICOLAS JACTO S/A,20.0
8547,9666.0,44869.0,1239392,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,60.0
8548,9666.0,44869.0,1239392,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,80.0
8549,9666.0,44871.0,1239390,2020-06-19,,116482.0,MAQUINAS AGRICOLAS JACTO S/A,15.0
8550,9666.0,44871.0,1239390,2020-06-25,,116614.0,MAQUINAS AGRICOLAS JACTO S/A,5.0
8551,9666.0,44871.0,1239390,2020-06-29,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,15.0
8552,9666.0,44871.0,1239390,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,45.0
8553,9666.0,44871.0,1239390,2020-07-06,,116783.0,MAQUINAS AGRICOLAS JACTO S/A,15.0
8554,9666.0,44871.0,1239390,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,45.0
8555,9666.0,44871.0,1239390,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,75.0
8556,9666.0,44875.0,1239388,2020-06-30,,116738.0,MAQUINAS AGRICOLAS JACTO S/A,15.0
8557,9666.0,44875.0,1239388,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,90.0
8558,9666.0,44875.0,1239388,2020-07-01,,116850.0,MAQUINAS AGRICOLAS JACTO S/A,15.0
8559,9666.0,44875.0,1239388,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,75.0
8560,9666.0,44877.0,1239385,2020-06-19,,116484.0,MAQUINAS AGRICOLAS JACTO S/A,5.0
8561,9666.0,44877.0,1239385,2020-06-19,,116572.0,MAQUINAS AGRICOLAS JACTO S/A,10.0
8562,9666.0,44877.0,1239385,2020-06-26,,116742.0,MAQUINAS AGRICOLAS JACTO S/A,5.0
8563,9666.0,44877.0,1239385,2020-06-29,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,26.0
8564,9666.0,44877.0,1239385,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,44.0
8565,9666.0,44877.0,1239385,2020-07-06,,116785.0,MAQUINAS AGRICOLAS JACTO S/A,10.0
8566,9666.0,44877.0,1239385,2020-07-07,,116794.0,MAQUINAS AGRICOLAS JACTO S/A,55.0
8567,9666.0,44877.0,1239385,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,60.0
8568,9666.0,44877.0,1239385,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,75.0
8569,9666.0,44928.0,1239387,2020-06-15,,116373.0,MAQUINAS AGRICOLAS JACTO S/A,5.0
8570,9666.0,44928.0,1239387,2020-06-17,,116445.0,MAQUINAS AGRICOLAS JACTO S/A,5.0
8571,9666.0,44928.0,1239387,2020-06-17,,116609.0,MAQUINAS AGRICOLAS JACTO S/A,10.0
8572,9666.0,44928.0,1239387,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,55.0
8573,9666.0,44928.0,1239387,2020-07-02,,116778.0,MAQUINAS AGRICOLAS JACTO S/A,10.0
8574,9666.0,44928.0,1239387,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,60.0
8575,9666.0,44928.0,1239387,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,63.0
8576,9666.0,44938.0,1237919,2020-06-18,,115501.0,MAQUINAS AGRICOLAS JACTO S/A,1.0
8577,9666.0,44938.0,1237919,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,7.0
8578,9666.0,44938.0,1237919,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,4.0
8579,9666.0,44938.0,1237919,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,11.0
8580,9666.0,44938.0,1237919,2020-08-14,,115533.0,MAQUINAS AGRICOLAS JACTO S/A,1.0
8581,9666.0,44938.0,1237919,2020-08-18,,115596.0,MAQUINAS AGRICOLAS JACTO S/A,1.0
8582,9666.0,44938.0,1237919,2020-08-20,,115681.0,MAQUINAS AGRICOLAS JACTO S/A,1.0
8583,9666.0,44938.0,1237919,2020-08-21,,115740.0,MAQUINAS AGRICOLAS JACTO S/A,1.0
8584,9666.0,44938.0,1237919,2020-08-28,,115801.0,MAQUINAS AGRICOLAS JACTO S/A,1.0
8585,9666.0,44938.0,1237919,2020-08-28,,116503.0,MAQUINAS AGRICOLAS JACTO S/A,1.0
8586,9666.0,44938.0,1237919,2020-09-01,,115906.0,MAQUINAS AGRICOLAS JACTO S/A,3.0
8587,9666.0,44938.0,1237919,2020-09-01,,116550.0,MAQUINAS AGRICOLAS JACTO S/A,3.0
8588,9666.0,46008.0,ADVC2-2027,2020-06-20,,116405.0,DATATECK INDUSTRIA E COMERCIO LTDA,6.0
8589,9666.0,46008.0,ADVC2-2027,2020-07-03,,116612.0,SCHNEIDER ELECTRIC BRASIL LTDA - PR,182.0
8590,9666.0,46008.0,ADVC2-2027,2020-08-03,,116612.0,SCHNEIDER ELECTRIC BRASIL LTDA - PR,272.0
8591,9666.0,46008.0,ADVC2-2027,2020-09-03,,116612.0,SCHNEIDER ELECTRIC BRASIL LTDA - PR,196.0
8592,9666.0,46008.0,ADVC2-2027,2020-10-02,,116612.0,SCHNEIDER ELECTRIC BRASIL LTDA - PR,278.0
8593,9666.0,46008.0,ADVC2-2027,2020-11-02,,116612.0,SCHNEIDER ELECTRIC BRASIL LTDA - PR,270.0
8594,9666.0,50099.0,1159043,2020-06-17,,116467.0,MAQUINAS AGRICOLAS JACTO S/A,5.0
8595,9666.0,50099.0,1159043,2020-06-30,,116552.0,MAQUINAS AGRICOLAS JACTO S/A,5.0
8596,9666.0,50099.0,1159043,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,10.0
8597,9666.0,50099.0,1159043,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,5.0
8598,9666.0,50099.0,1159043,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,10.0
8599,9666.0,50101.0,187120,2020-06-16,,116389.0,MAQUINAS AGRICOLAS JACTO S/A,44.0
8600,9666.0,50101.0,187120,2020-06-23,,116615.0,MAQUINAS AGRICOLAS JACTO S/A,45.0
8601,9666.0,50101.0,187120,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,135.0
8602,9666.0,50101.0,187120,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,90.0
8603,9666.0,50101.0,187120,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,135.0
8604,9666.0,50103.0,187013,2020-06-15,,116570.0,MAQUINAS AGRICOLAS JACTO S/A,45.0
8605,9666.0,50103.0,187013,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,90.0
8606,9666.0,50103.0,187013,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,90.0
8607,9666.0,50103.0,187013,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,135.0
8608,9666.0,50105.0,1159044,2020-06-17,,116446.0,MAQUINAS AGRICOLAS JACTO S/A,5.0
8609,9666.0,50105.0,1159044,2020-06-18,,116506.0,MAQUINAS AGRICOLAS JACTO S/A,5.0
8610,9666.0,50105.0,1159044,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,10.0
8611,9666.0,50105.0,1159044,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,10.0
8612,9666.0,50106.0,1178301,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,10.0
8613,9666.0,50106.0,1178301,2020-07-10,,116849.0,MAQUINAS AGRICOLAS JACTO S/A,10.0
8614,9666.0,50119.0,1202326,2020-06-15,,116372.0,MAQUINAS AGRICOLAS JACTO S/A,5.0
8615,9666.0,50119.0,1202326,2020-06-16,,116372.0,MAQUINAS AGRICOLAS JACTO S/A,5.0
8616,9666.0,50119.0,1202326,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,10.0
8617,9666.0,50125.0,187153,2020-06-17,,116608.0,MAQUINAS AGRICOLAS JACTO S/A,40.0
8618,9666.0,50125.0,187153,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,120.0
8619,9666.0,50125.0,187153,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,80.0
8620,9666.0,50125.0,187153,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,120.0
8621,9666.0,50126.0,583773,2020-06-15,,116442.0,MAQUINAS AGRICOLAS JACTO S/A,500.0
8622,9666.0,50126.0,583773,2020-07-01,,116549.0,MAQUINAS AGRICOLAS JACTO S/A,500.0
8623,9666.0,50126.0,583773,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,500.0
8624,9666.0,50126.0,583773,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,1000.0
8625,9666.0,51135.0,3Y.0565.KL.105,2020-06-01,,116473.0,THYSSENKRUPP ELEVADORES S/A,2.0
8626,9666.0,53326.0,1218201,2020-07-01,,116486.0,MAQUINAS AGRICOLAS JACTO S/A,10.0
8627,9666.0,53326.0,1218201,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,25.0
8628,9666.0,53326.0,1218201,2020-07-10,,116749.0,MAQUINAS AGRICOLAS JACTO S/A,10.0
8629,9666.0,53326.0,1218201,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,9.0
8630,9666.0,53326.0,1218201,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,12.0
8631,9666.0,53326.0,1218201,2020-08-06,,116748.0,MAQUINAS AGRICOLAS JACTO S/A,10.0
8632,9666.0,53605.0,1246473,2020-06-22,,116571.0,MAQUINAS AGRICOLAS JACTO S/A,50.0
8633,9666.0,53605.0,1246473,2020-06-29,,116551.0,MAQUINAS AGRICOLAS JACTO S/A,100.0
8634,9666.0,53605.0,1246473,2020-06-29,,116737.0,MAQUINAS AGRICOLAS JACTO S/A,50.0
8635,9666.0,53605.0,1246473,2020-06-29,,116761.0,MAQUINAS AGRICOLAS JACTO S/A,100.0
8636,9666.0,53605.0,1246473,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,600.0
8637,9666.0,53605.0,1246473,2020-07-08,,116795.0,MAQUINAS AGRICOLAS JACTO S/A,60.0
8638,9666.0,53605.0,1246473,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,650.0
8639,9666.0,53605.0,1246473,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,709.0
