,CPD_MP,CPD_CHICOTE,CODIGO_CHICOTE,ENTREGA,SEMANA_ENTREGA,OP,CLIENTE,COMPROMETIDO
0,800.0,47498.0,1240694,2020-04-01,,114640.0,MAQUINAS AGRICOLAS JACTO S/A,6.0
1,800.0,76859.0,1255545,2020-03-02,,114404.0,MAQUINAS AGRICOLAS JACTO S/A,24.0
2,800.0,76859.0,1255545,2020-03-04,,114634.0,MAQUINAS AGRICOLAS JACTO S/A,6.0
3,800.0,76859.0,1255545,2020-03-05,,114519.0,MAQUINAS AGRICOLAS JACTO S/A,8.0
4,800.0,76859.0,1255545,2020-03-06,,114482.0,MAQUINAS AGRICOLAS JACTO S/A,4.0
5,800.0,76859.0,1255545,2020-03-06,,114519.0,MAQUINAS AGRICOLAS JACTO S/A,2.0
6,800.0,76859.0,1255545,2020-03-10,,114562.0,MAQUINAS AGRICOLAS JACTO S/A,6.0
7,800.0,76859.0,1255545,2020-04-08,,114404.0,MAQUINAS AGRICOLAS JACTO S/A,58.0
8,800.0,76859.0,1255545,2020-05-08,,114404.0,MAQUINAS AGRICOLAS JACTO S/A,72.0
9,800.0,76859.0,1255545,2020-06-08,,114404.0,MAQUINAS AGRICOLAS JACTO S/A,60.0
10,800.0,76859.0,1255545,2020-07-01,,114404.0,MAQUINAS AGRICOLAS JACTO S/A,86.0
11,800.0,85836.0,1264838,2020-06-08,,114404.0,MAQUINAS AGRICOLAS JACTO S/A,34.0
12,800.0,85836.0,1264838,2020-07-01,,114404.0,MAQUINAS AGRICOLAS JACTO S/A,34.0
13,800.0,164153.0,1247693,2020-02-26,,113736.0,MAQUINAS AGRÍCOLAS JACTO S/A - JACTO P & D,2.0
14,800.0,164153.0,1247693,2020-03-31,,113735.0,MAQUINAS AGRÍCOLAS JACTO S/A - JACTO P & D,4.0
15,819.0,10129.0,3W.0565.AJ.2,2020-01-13,,113896.0,THYSSENKRUPP ELEVADORES S/A,12.0
16,819.0,51362.0,3Y.0565.HW.9,,,111786.0,THYSSENKRUPP ELEVADORES S/A,2.0
17,819.0,62089.0,1251637,2020-03-03,,114482.0,MAQUINAS AGRICOLAS JACTO S/A,2.0
18,819.0,62089.0,1251637,2020-03-06,,114482.0,MAQUINAS AGRICOLAS JACTO S/A,2.0
19,819.0,62089.0,1251637,2020-03-06,,114639.0,MAQUINAS AGRICOLAS JACTO S/A,2.0
20,819.0,62089.0,1251637,2020-03-13,,114635.0,MAQUINAS AGRICOLAS JACTO S/A,2.0
21,819.0,62089.0,1251637,2020-04-08,,114404.0,MAQUINAS AGRICOLAS JACTO S/A,2.0
22,819.0,73594.0,1150231,2020-03-02,,114323.0,MAQUINAS AGRICOLAS JACTO S/A,1.0
23,819.0,76862.0,1255544,2020-02-24,,114344.0,MAQUINAS AGRICOLAS JACTO S/A,6.0
24,819.0,76862.0,1255544,2020-02-26,,114413.0,MAQUINAS AGRICOLAS JACTO S/A,6.0
25,819.0,76862.0,1255544,2020-02-28,,114482.0,MAQUINAS AGRICOLAS JACTO S/A,3.0
26,819.0,76862.0,1255544,2020-02-28,,114482.0,MAQUINAS AGRICOLAS JACTO S/A,6.0
27,819.0,76862.0,1255544,2020-03-02,,114404.0,MAQUINAS AGRICOLAS JACTO S/A,24.0
28,819.0,76862.0,1255544,2020-03-02,,114482.0,MAQUINAS AGRICOLAS JACTO S/A,3.0
29,819.0,76862.0,1255544,2020-03-02,,114482.0,MAQUINAS AGRICOLAS JACTO S/A,6.0
30,819.0,76862.0,1255544,2020-03-06,,114482.0,MAQUINAS AGRICOLAS JACTO S/A,3.0
31,819.0,76862.0,1255544,2020-03-09,,114634.0,MAQUINAS AGRICOLAS JACTO S/A,9.0
32,819.0,76862.0,1255544,2020-03-11,,114536.0,MAQUINAS AGRICOLAS JACTO S/A,9.0
33,819.0,76862.0,1255544,2020-03-13,,114562.0,MAQUINAS AGRICOLAS JACTO S/A,3.0
34,819.0,76862.0,1255544,2020-03-16,,114638.0,MAQUINAS AGRICOLAS JACTO S/A,9.0
35,819.0,76862.0,1255544,2020-04-08,,114404.0,MAQUINAS AGRICOLAS JACTO S/A,84.0
36,819.0,76862.0,1255544,2020-05-08,,114404.0,MAQUINAS AGRICOLAS JACTO S/A,108.0
37,819.0,76862.0,1255544,2020-06-08,,114404.0,MAQUINAS AGRICOLAS JACTO S/A,93.0
38,819.0,76862.0,1255544,2020-07-01,,114404.0,MAQUINAS AGRICOLAS JACTO S/A,126.0
39,819.0,87584.0,1264840,2020-06-08,,114404.0,MAQUINAS AGRICOLAS JACTO S/A,51.0
40,819.0,87584.0,1264840,2020-07-01,,114404.0,MAQUINAS AGRICOLAS JACTO S/A,51.0
41,819.0,92543.0,63787 (AXE84632),2020-02-21,,113831.0,PLA MÁQUINAS PULVERIZADORAS E FERTILIZANTES S/A,1.0
42,819.0,92543.0,63787 (AXE84632),2020-03-04,,114408.0,PLA MÁQUINAS PULVERIZADORAS E FERTILIZANTES S/A,1.0
43,819.0,92543.0,63787 (AXE84632),2020-03-05,,114408.0,PLA MÁQUINAS PULVERIZADORAS E FERTILIZANTES S/A,1.0
44,819.0,92543.0,63787 (AXE84632),2020-03-06,,114408.0,PLA MÁQUINAS PULVERIZADORAS E FERTILIZANTES S/A,1.0
45,819.0,92543.0,63787 (AXE84632),2020-03-09,,114408.0,PLA MÁQUINAS PULVERIZADORAS E FERTILIZANTES S/A,1.0
46,819.0,92543.0,63787 (AXE84632),2020-03-10,,114408.0,PLA MÁQUINAS PULVERIZADORAS E FERTILIZANTES S/A,1.0
47,819.0,92543.0,63787 (AXE84632),2020-03-11,,114408.0,PLA MÁQUINAS PULVERIZADORAS E FERTILIZANTES S/A,1.0
48,819.0,92543.0,63787 (AXE84632),2020-03-12,,114408.0,PLA MÁQUINAS PULVERIZADORAS E FERTILIZANTES S/A,1.0
49,819.0,92543.0,63787 (AXE84632),2020-03-27,,114526.0,PLA MÁQUINAS PULVERIZADORAS E FERTILIZANTES S/A,3.0
50,819.0,93388.0,63791,2020-02-27,,113831.0,PLA MÁQUINAS PULVERIZADORAS E FERTILIZANTES S/A,2.0
51,819.0,93388.0,63791,2020-02-28,,113831.0,PLA MÁQUINAS PULVERIZADORAS E FERTILIZANTES S/A,2.0
52,819.0,93388.0,63791,2020-03-02,,113831.0,PLA MÁQUINAS PULVERIZADORAS E FERTILIZANTES S/A,2.0
53,819.0,93388.0,63791,2020-03-03,,113831.0,PLA MÁQUINAS PULVERIZADORAS E FERTILIZANTES S/A,2.0
54,819.0,93388.0,63791,2020-03-04,,114408.0,PLA MÁQUINAS PULVERIZADORAS E FERTILIZANTES S/A,2.0
55,819.0,93388.0,63791,2020-03-05,,114408.0,PLA MÁQUINAS PULVERIZADORAS E FERTILIZANTES S/A,2.0
56,819.0,93388.0,63791,2020-03-06,,114408.0,PLA MÁQUINAS PULVERIZADORAS E FERTILIZANTES S/A,2.0
57,819.0,93388.0,63791,2020-03-09,,114408.0,PLA MÁQUINAS PULVERIZADORAS E FERTILIZANTES S/A,2.0
58,819.0,93388.0,63791,2020-03-10,,114408.0,PLA MÁQUINAS PULVERIZADORAS E FERTILIZANTES S/A,2.0
59,819.0,93388.0,63791,2020-03-11,,114408.0,PLA MÁQUINAS PULVERIZADORAS E FERTILIZANTES S/A,2.0
60,819.0,93388.0,63791,2020-03-12,,114408.0,PLA MÁQUINAS PULVERIZADORAS E FERTILIZANTES S/A,2.0
61,819.0,93388.0,63791,2020-03-27,,114526.0,PLA MÁQUINAS PULVERIZADORAS E FERTILIZANTES S/A,6.0
62,819.0,164172.0,1247694,2020-02-26,,113736.0,MAQUINAS AGRÍCOLAS JACTO S/A - JACTO P & D,3.0
63,819.0,164172.0,1247694,2020-03-31,,113735.0,MAQUINAS AGRÍCOLAS JACTO S/A - JACTO P & D,6.0
64,907.0,1093.0,3Y.0564.AT.2,2020-01-06,,113959.0,THYSSENKRUPP ELEVADORES S/A,2.0
65,907.0,1109.0,3Y.0564.AT.1,2020-01-13,,113904.0,THYSSENKRUPP ELEVADORES S/A,4.0
66,907.0,2031.0,3Y.0564.AT.3,2020-01-27,,113959.0,THYSSENKRUPP ELEVADORES S/A,2.0
67,907.0,2031.0,3Y.0564.AT.3,2020-02-24,,114244.0,THYSSENKRUPP ELEVADORES S/A,4.0
68,907.0,2146.0,3X.0564.LJ.1,2020-01-13,,113901.0,THYSSENKRUPP ELEVADORES S/A,48.0
69,907.0,2148.0,3X.0564.LG.1,2020-01-13,,113901.0,THYSSENKRUPP ELEVADORES S/A,64.0
70,907.0,2153.0,3X.0564.LG.6,2019-11-11,,113446.0,THYSSENKRUPP ELEVADORES S/A,192.0
71,907.0,2692.0,3Y.0564.RZ.50,2020-02-24,,114304.0,THYSSENKRUPP ELEVADORES S/A,2.0
72,907.0,3216.0,3Y.0564.RZ.80,2020-02-24,,114255.0,THYSSENKRUPP ELEVADORES S/A,2.0
73,907.0,3525.0,3X.0564.TE.1,2020-02-24,,114241.0,THYSSENKRUPP ELEVADORES S/A,104.0
74,907.0,4584.0,3Y.0564.RZ.135,2020-02-24,,114255.0,THYSSENKRUPP ELEVADORES S/A,2.0
75,907.0,5270.0,3Y.0564.RR.4,2020-01-13,,113905.0,THYSSENKRUPP ELEVADORES S/A,24.0
76,907.0,5270.0,3Y.0564.RR.4,2020-02-24,,114255.0,THYSSENKRUPP ELEVADORES S/A,24.0
77,907.0,5592.0,3W.0565.E.1,2020-02-24,,114256.0,THYSSENKRUPP ELEVADORES S/A,2.0
78,907.0,5592.0,3W.0565.E.1,2020-02-24,,114506.0,THYSSENKRUPP ELEVADORES S/A,2.0
79,907.0,7314.0,3W.0565.E.4,2020-01-27,,114156.0,THYSSENKRUPP ELEVADORES S/A,2.0
80,907.0,7314.0,3W.0565.E.4,2020-02-17,,114156.0,THYSSENKRUPP ELEVADORES S/A,2.0
81,907.0,7314.0,3W.0565.E.4,2020-02-24,,114256.0,THYSSENKRUPP ELEVADORES S/A,2.0
82,907.0,7813.0,3Z.0564.HC.3,2020-01-28,,114432.0,DATATECK INDUSTRIA E COMERCIO LTDA,600.0
83,907.0,7813.0,3Z.0564.HC.3,2020-01-28,,114433.0,DATATECK INDUSTRIA E COMERCIO LTDA,600.0
84,907.0,8799.0,3Y.0563.NT.7,2020-02-24,,114244.0,THYSSENKRUPP ELEVADORES S/A,12.0
85,907.0,8809.0,3Y.0563.XC.8,,,106975.0,THYSSENKRUPP ELEVADORES S/A,20.0
86,907.0,8809.0,3Y.0563.XC.8,2020-01-13,,113904.0,THYSSENKRUPP ELEVADORES S/A,10.0
87,907.0,8816.0,3Y.0563.XC.12,2020-01-13,,113904.0,THYSSENKRUPP ELEVADORES S/A,40.0
88,907.0,8822.0,3Y.0563.XC.4,,,110702.0,THYSSENKRUPP ELEVADORES S/A,10.0
89,907.0,8822.0,3Y.0563.XC.4,,,113359.0,THYSSENKRUPP ELEVADORES S/A,10.0
90,907.0,8822.0,3Y.0563.XC.4,2020-02-17,,114151.0,THYSSENKRUPP ELEVADORES S/A,40.0
91,907.0,8822.0,3Y.0563.XC.4,2020-02-24,,114244.0,THYSSENKRUPP ELEVADORES S/A,130.0
92,907.0,8822.0,3Y.0563.XC.4,2020-02-24,,114296.0,THYSSENKRUPP ELEVADORES S/A,20.0
93,907.0,8879.0,3Y.0564.AT.6,2020-02-17,,114151.0,THYSSENKRUPP ELEVADORES S/A,2.0
94,907.0,8939.0,3Z.0564.LE.4,2020-01-13,,113910.0,THYSSENKRUPP ELEVADORES S/A,4.0
95,907.0,8943.0,3Z.0564.LE.2,2020-01-13,,113910.0,THYSSENKRUPP ELEVADORES S/A,4.0
96,907.0,9198.0,3Y.0563.NT.5,,,110702.0,THYSSENKRUPP ELEVADORES S/A,36.0
97,907.0,9198.0,3Y.0563.NT.5,2020-02-17,,114151.0,THYSSENKRUPP ELEVADORES S/A,96.0
98,907.0,9198.0,3Y.0563.NT.5,2020-02-24,,114243.0,THYSSENKRUPP ELEVADORES S/A,96.0
99,907.0,9199.0,3Y.0563.NT.6,,,108714.0,THYSSENKRUPP ELEVADORES S/A,12.0
100,907.0,9277.0,3Z.0564.HB.1,,,97178.0,THYSSENKRUPP ELEVADORES S/A,4.0
101,907.0,9277.0,3Z.0564.HB.1,,242019,109716.0,THYSSENKRUPP ELEVADORES S/A,4.0
102,907.0,9277.0,3Z.0564.HB.1,2020-02-24,,114248.0,THYSSENKRUPP ELEVADORES S/A,32.0
103,907.0,9277.0,3Z.0564.HB.1,2020-02-24,,114301.0,THYSSENKRUPP ELEVADORES S/A,4.0
104,907.0,9278.0,3Z.0564.HB.2,,242019,109717.0,THYSSENKRUPP ELEVADORES S/A,20.0
105,907.0,9278.0,3Z.0564.HB.2,2020-02-17,,114149.0,THYSSENKRUPP ELEVADORES S/A,40.0
106,907.0,9278.0,3Z.0564.HB.2,2020-02-24,,114248.0,THYSSENKRUPP ELEVADORES S/A,40.0
107,907.0,9278.0,3Z.0564.HB.2,2020-02-24,,114301.0,THYSSENKRUPP ELEVADORES S/A,44.0
108,907.0,11976.0,3Y.0564.RR.6,2020-01-13,,113905.0,THYSSENKRUPP ELEVADORES S/A,24.0
109,907.0,12295.0,3Y.0564.AT.8,2020-02-06,,114194.0,THYSSENKRUPP ELEVADORES S/A,2.0
110,907.0,12334.0,3Y.0563.NT.8,2020-02-17,,114151.0,THYSSENKRUPP ELEVADORES S/A,36.0
111,907.0,12334.0,3Y.0563.NT.8,2020-02-24,,114244.0,THYSSENKRUPP ELEVADORES S/A,12.0
112,907.0,12536.0,3Y.0564.TS.13,2020-01-13,,113905.0,THYSSENKRUPP ELEVADORES S/A,16.0
113,907.0,12536.0,3Y.0564.TS.13,2020-02-24,,114255.0,THYSSENKRUPP ELEVADORES S/A,16.0
114,907.0,13183.0,3Z.0564.HB.3,2020-02-17,,114149.0,THYSSENKRUPP ELEVADORES S/A,4.0
115,907.0,13183.0,3Z.0564.HB.3,2020-02-24,,114248.0,THYSSENKRUPP ELEVADORES S/A,8.0
116,907.0,13183.0,3Z.0564.HB.3,2020-02-24,,114301.0,THYSSENKRUPP ELEVADORES S/A,4.0
117,907.0,16298.0,TKP3Y.0564.YT.2A0,2020-02-26,,114577.0,HI-MIX ELETRONICOS S/A,428.0
118,907.0,16298.0,TKP3Y.0564.YT.2A0,2020-04-13,,114549.0,HI-MIX ELETRONICOS S/A,724.0
119,907.0,16298.0,TKP3Y.0564.YT.2A0,2020-05-13,,114549.0,HI-MIX ELETRONICOS S/A,724.0
120,907.0,17632.0,3W.0565.EE.47,2019-10-07,,112263.0,THYSSENKRUPP ELEVADORES S/A,1.0
121,907.0,18456.0,3W.0565.EH.26,,032020,114218.0,THYSSENKRUPP ELEVADORES S/A,64.0
122,907.0,18456.0,3W.0565.EH.26,2020-02-24,,114256.0,THYSSENKRUPP ELEVADORES S/A,24.0
123,907.0,18457.0,3W.0565.EH.3,,242019,109598.0,THYSSENKRUPP ELEVADORES S/A,620.0
124,907.0,18464.0,3W.0565.EH.9,,242019,109606.0,THYSSENKRUPP ELEVADORES S/A,638.0
125,907.0,18464.0,3W.0565.EH.9,2020-02-24,,114236.0,THYSSENKRUPP ELEVADORES S/A,616.0
126,907.0,18464.0,3W.0565.EH.9,2020-02-24,,114292.0,THYSSENKRUPP ELEVADORES S/A,286.0
127,907.0,18464.0,3W.0565.EH.9,2020-02-24,,114365.0,THYSSENKRUPP ELEVADORES S/A,22.0
128,907.0,18469.0,3W.0565.EH.2,,242018,101796.0,THYSSENKRUPP ELEVADORES S/A,80.0
129,907.0,18470.0,3W.0565.EH.8,,062019,106923.0,THYSSENKRUPP ELEVADORES S/A,66.0
130,907.0,18470.0,3W.0565.EH.8,,212019,108692.0,THYSSENKRUPP ELEVADORES S/A,22.0
131,907.0,18471.0,3W.0565.EH.14,,242018,101797.0,THYSSENKRUPP ELEVADORES S/A,136.0
132,907.0,18471.0,3W.0565.EH.14,2020-02-24,,114256.0,THYSSENKRUPP ELEVADORES S/A,8.0
133,907.0,18472.0,3W.0565.EH.23,,342018,103540.0,THYSSENKRUPP ELEVADORES S/A,60.0
134,907.0,18473.0,3W.0565.EH.34,,442018,104768.0,THYSSENKRUPP ELEVADORES S/A,115.0
135,907.0,18473.0,3W.0565.EH.34,2020-02-24,,114292.0,THYSSENKRUPP ELEVADORES S/A,35.0
136,907.0,18474.0,3W.0565.EH.38,2020-02-17,,114156.0,THYSSENKRUPP ELEVADORES S/A,58.0
137,907.0,18474.0,3W.0565.EH.38,2020-02-24,,114235.0,THYSSENKRUPP ELEVADORES S/A,166.0
138,907.0,18474.0,3W.0565.EH.38,2020-02-24,,114292.0,THYSSENKRUPP ELEVADORES S/A,30.0
139,907.0,18474.0,3W.0565.EH.38,2020-02-24,,114365.0,THYSSENKRUPP ELEVADORES S/A,2.0
140,907.0,18475.0,3W.0565.EH.39,,202018,101205.0,THYSSENKRUPP ELEVADORES S/A,264.0
141,907.0,18475.0,3W.0565.EH.39,,512019,113853.0,THYSSENKRUPP ELEVADORES S/A,180.0
142,907.0,18475.0,3W.0565.EH.39,2020-02-24,,114292.0,THYSSENKRUPP ELEVADORES S/A,108.0
143,907.0,18476.0,3W.0565.EH.53,,,108542.0,THYSSENKRUPP ELEVADORES S/A,220.0
144,907.0,18601.0,3W.0565.EH.59,2020-02-24,,114292.0,THYSSENKRUPP ELEVADORES S/A,9.0
145,907.0,18613.0,3W.0565.EH.12,2020-02-24,,114303.0,THYSSENKRUPP ELEVADORES S/A,22.0
146,907.0,18614.0,3W.0565.EH.15,2019-04-22,172019,108511.0,THYSSENKRUPP ELEVADORES S/A,360.0
147,907.0,18614.0,3W.0565.EH.15,2020-02-24,,114256.0,THYSSENKRUPP ELEVADORES S/A,16.0
148,907.0,18614.0,3W.0565.EH.15,2020-02-24,,114303.0,THYSSENKRUPP ELEVADORES S/A,112.0
149,907.0,18614.0,3W.0565.EH.15,2020-02-24,,114365.0,THYSSENKRUPP ELEVADORES S/A,8.0
150,907.0,18758.0,3W.0565.EH.42,,,112040.0,THYSSENKRUPP ELEVADORES S/A,13.0
151,907.0,18759.0,3W.0565.EH.40,,,113460.0,THYSSENKRUPP ELEVADORES S/A,3.0
152,907.0,18759.0,3W.0565.EH.40,2020-02-24,,114235.0,THYSSENKRUPP ELEVADORES S/A,21.0
153,907.0,18759.0,3W.0565.EH.40,2020-02-24,,114292.0,THYSSENKRUPP ELEVADORES S/A,21.0
154,907.0,18772.0,3W.0565.EH.24,,242019,109595.0,THYSSENKRUPP ELEVADORES S/A,285.0
155,907.0,18772.0,3W.0565.EH.24,2020-02-24,,114303.0,THYSSENKRUPP ELEVADORES S/A,195.0
156,907.0,18772.0,3W.0565.EH.24,2020-02-24,,114365.0,THYSSENKRUPP ELEVADORES S/A,15.0
157,907.0,18773.0,3W.0565.EH.27,,242019,109596.0,THYSSENKRUPP ELEVADORES S/A,24.0
158,907.0,18773.0,3W.0565.EH.27,2020-02-24,,114303.0,THYSSENKRUPP ELEVADORES S/A,8.0
159,907.0,18776.0,3W.0565.EH.64,2020-02-24,,114292.0,THYSSENKRUPP ELEVADORES S/A,10.0
160,907.0,18908.0,3W.0565.EH.62,,,109377.0,THYSSENKRUPP ELEVADORES S/A,20.0
161,907.0,19039.0,3W.0565.EH.33,2020-02-24,,114292.0,THYSSENKRUPP ELEVADORES S/A,13.0
162,907.0,19509.0,3W.0565.EH.43,2020-02-24,,114292.0,THYSSENKRUPP ELEVADORES S/A,20.0
163,907.0,19781.0,3W.0565.EH.63,2020-02-17,,114156.0,THYSSENKRUPP ELEVADORES S/A,20.0
164,907.0,19782.0,3Y.0564.TS.15,2020-01-13,,113905.0,THYSSENKRUPP ELEVADORES S/A,16.0
165,907.0,20103.0,3W.0565.EH.51,2020-02-24,,114292.0,THYSSENKRUPP ELEVADORES S/A,6.0
166,907.0,20226.0,3W.0565.EH.50,,042020,114382.0,THYSSENKRUPP ELEVADORES S/A,33.0
167,907.0,20345.0,3W.0565.EH.49,,,110692.0,THYSSENKRUPP ELEVADORES S/A,6.0
168,907.0,20345.0,3W.0565.EH.49,2020-02-17,,114156.0,THYSSENKRUPP ELEVADORES S/A,9.0
169,907.0,20345.0,3W.0565.EH.49,2020-02-24,,114235.0,THYSSENKRUPP ELEVADORES S/A,12.0
170,907.0,20605.0,00EFC600200056A,2020-04-06,,114489.0,SPRINGER CARRIER LTDA,12.0
171,907.0,20865.0,00EFC600100050A,2020-04-06,,114489.0,SPRINGER CARRIER LTDA,48.0
172,907.0,20869.0,00EFC600100051A,2020-04-06,,114489.0,SPRINGER CARRIER LTDA,30.0
173,907.0,20870.0,00EFC600100052A,2020-04-03,,114489.0,SPRINGER CARRIER LTDA,72.0
174,907.0,20874.0,00EFC600100053A,2020-04-06,,114489.0,SPRINGER CARRIER LTDA,39.0
175,907.0,20879.0,00EFC600100058A,2020-04-06,,114489.0,SPRINGER CARRIER LTDA,60.0
176,907.0,20881.0,00PSC05998395,2020-03-23,,114568.0,SPRINGER CARRIER LTDA,18.0
177,907.0,20881.0,00PSC05998395,2020-04-16,,114568.0,SPRINGER CARRIER LTDA,18.0
178,907.0,20888.0,00PSC05998402,2020-03-30,,114591.0,SPRINGER CARRIER LTDA,96.0
179,907.0,20888.0,00PSC05998402,2020-04-16,,114489.0,SPRINGER CARRIER LTDA,96.0
180,907.0,20889.0,00PSC05998403,2020-04-14,,114489.0,SPRINGER CARRIER LTDA,108.0
181,907.0,21079.0,05851347,2020-02-20,,114494.0,SPRINGER CARRIER LTDA,4.0
182,907.0,21079.0,05851347,2020-02-28,,114515.0,SPRINGER CARRIER LTDA,4.0
183,907.0,21079.0,05851347,2020-04-06,,114489.0,SPRINGER CARRIER LTDA,4.0
184,907.0,21084.0,05851344,2020-04-06,,114489.0,SPRINGER CARRIER LTDA,4.0
185,907.0,21100.0,05851342,2020-02-20,,114464.0,SPRINGER CARRIER LTDA,8.0
186,907.0,21100.0,05851342,2020-03-10,,114489.0,SPRINGER CARRIER LTDA,4.0
187,907.0,21117.0,05851339,2020-04-06,,114489.0,SPRINGER CARRIER LTDA,8.0
188,907.0,21153.0,00EFC600100060A,2020-04-06,,114489.0,SPRINGER CARRIER LTDA,24.0
189,907.0,21247.0,00EFC600200041A,2020-02-20,,114340.0,SPRINGER CARRIER LTDA,6.0
190,907.0,21253.0,05851331,2020-04-06,,114489.0,SPRINGER CARRIER LTDA,4.0
191,907.0,21479.0,00EFC600100062A,2020-04-06,,114489.0,SPRINGER CARRIER LTDA,12.0
192,907.0,21488.0,00EFC600200050A,2020-04-06,,114489.0,SPRINGER CARRIER LTDA,6.0
193,907.0,21504.0,00EFC600200065A,2020-04-06,,114489.0,SPRINGER CARRIER LTDA,6.0
194,907.0,21948.0,05851364,2020-03-23,,114489.0,SPRINGER CARRIER LTDA,8.0
195,907.0,21948.0,05851364,2020-04-06,,114489.0,SPRINGER CARRIER LTDA,4.0
196,907.0,21948.0,05851364,2020-04-14,,114489.0,SPRINGER CARRIER LTDA,4.0
197,907.0,21948.0,05851364,2020-04-20,,114489.0,SPRINGER CARRIER LTDA,4.0
198,907.0,22055.0,05851357,2020-02-26,,114537.0,SPRINGER CARRIER LTDA,8.0
199,907.0,22097.0,00EFC600100069A,2020-04-06,,114489.0,SPRINGER CARRIER LTDA,12.0
200,907.0,22580.0,05851341,2020-04-06,,114489.0,SPRINGER CARRIER LTDA,4.0
201,907.0,22605.0,05851356,2020-03-03,,114591.0,SPRINGER CARRIER LTDA,16.0
202,907.0,22605.0,05851356,2020-03-05,,114591.0,SPRINGER CARRIER LTDA,8.0
203,907.0,22932.0,00EFC600200045A,2020-05-01,,114341.0,SPRINGER CARRIER LTDA,18.0
204,907.0,22940.0,00EFC600100072A,2020-04-20,,114211.0,SPRINGER CARRIER LTDA,12.0
205,907.0,22961.0,05851363,2020-04-06,,114489.0,SPRINGER CARRIER LTDA,4.0
206,907.0,23186.0,00EFC600200054A,2020-04-02,,114211.0,SPRINGER CARRIER LTDA,24.0
207,907.0,23186.0,00EFC600200054A,2020-04-06,,114211.0,SPRINGER CARRIER LTDA,24.0
208,907.0,23195.0,00EFC600100063A,2020-04-03,,114489.0,SPRINGER CARRIER LTDA,24.0
209,907.0,23834.0,00PSC05998404,2020-04-20,,114489.0,SPRINGER CARRIER LTDA,12.0
210,907.0,24193.0,3X.0565.FG.122,,242019,109649.0,THYSSENKRUPP ELEVADORES S/A,10.0
211,907.0,24195.0,3X.0565.FG.12,,242019,109646.0,THYSSENKRUPP ELEVADORES S/A,50.0
212,907.0,24912.0,00EFC600100040A,2020-04-06,,114489.0,SPRINGER CARRIER LTDA,18.0
213,907.0,25535.0,3X.0565.FG.23,,472019,113065.0,THYSSENKRUPP ELEVADORES S/A,40.0
214,907.0,25538.0,3X.0565.FG.124,,032020,114219.0,THYSSENKRUPP ELEVADORES S/A,16.0
215,907.0,26065.0,3W.0565.FK.47,,242019,109613.0,THYSSENKRUPP ELEVADORES S/A,21.0
216,907.0,26065.0,3W.0565.FK.47,2020-02-24,,114238.0,THYSSENKRUPP ELEVADORES S/A,11.0
217,907.0,26065.0,3W.0565.FK.47,2020-02-24,,114293.0,THYSSENKRUPP ELEVADORES S/A,4.0
218,907.0,26083.0,3X.0565.FG.2,,202019,109042.0,THYSSENKRUPP ELEVADORES S/A,30.0
219,907.0,26084.0,3X.0565.FG.3,,242019,109669.0,THYSSENKRUPP ELEVADORES S/A,10.0
220,907.0,26084.0,3X.0565.FG.3,2020-02-24,,114365.0,THYSSENKRUPP ELEVADORES S/A,10.0
221,907.0,26086.0,3X.0565.FG.4,2020-02-24,,114242.0,THYSSENKRUPP ELEVADORES S/A,10.0
222,907.0,26087.0,3X.0565.FG.5,,242019,109673.0,THYSSENKRUPP ELEVADORES S/A,10.0
223,907.0,26087.0,3X.0565.FG.5,2020-02-17,,114152.0,THYSSENKRUPP ELEVADORES S/A,30.0
224,907.0,26087.0,3X.0565.FG.5,2020-02-24,,114242.0,THYSSENKRUPP ELEVADORES S/A,10.0
225,907.0,26087.0,3X.0565.FG.5,2020-02-24,,114295.0,THYSSENKRUPP ELEVADORES S/A,10.0
226,907.0,26090.0,3X.0565.FG.10,,242019,109644.0,THYSSENKRUPP ELEVADORES S/A,10.0
227,907.0,26090.0,3X.0565.FG.10,2020-02-24,,114241.0,THYSSENKRUPP ELEVADORES S/A,30.0
228,907.0,26090.0,3X.0565.FG.10,2020-02-24,,114294.0,THYSSENKRUPP ELEVADORES S/A,30.0
229,907.0,26091.0,3X.0565.FG.11,,,110698.0,THYSSENKRUPP ELEVADORES S/A,10.0
230,907.0,26091.0,3X.0565.FG.11,,,110859.0,THYSSENKRUPP ELEVADORES S/A,10.0
231,907.0,26091.0,3X.0565.FG.11,,242019,109645.0,THYSSENKRUPP ELEVADORES S/A,170.0
232,907.0,26091.0,3X.0565.FG.11,2020-01-28,,114432.0,DATATECK INDUSTRIA E COMERCIO LTDA,500.0
233,907.0,26091.0,3X.0565.FG.11,2020-01-28,,114433.0,DATATECK INDUSTRIA E COMERCIO LTDA,500.0
234,907.0,26091.0,3X.0565.FG.11,2020-02-24,,114241.0,THYSSENKRUPP ELEVADORES S/A,540.0
235,907.0,26091.0,3X.0565.FG.11,2020-02-24,,114295.0,THYSSENKRUPP ELEVADORES S/A,70.0
236,907.0,26092.0,3X.0565.FG.13,,,110698.0,THYSSENKRUPP ELEVADORES S/A,40.0
237,907.0,26120.0,3X.0565.FG.21,2020-01-13,,113897.0,THYSSENKRUPP ELEVADORES S/A,10.0
238,907.0,26120.0,3X.0565.FG.21,2020-01-13,,113903.0,THYSSENKRUPP ELEVADORES S/A,10.0
239,907.0,26121.0,3X.0565.FG.22,2020-02-24,,114295.0,THYSSENKRUPP ELEVADORES S/A,10.0
